AQI_ID,Location_ID,country,date,state,city,station,latitude,longitude,pollutant id,pollutant min,pollutant max,pollutant avg
A2648,L218,India,31-05-2026,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.36,79.41,PM2.5,14,57,33
A2649,L218,India,31-05-2026,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",28.36,79.41,PM10,15,61,36
A2650,L218,India,31-05-2026,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.39,79.43,NH3,1,1,1
A2651,L218,India,31-05-2026,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",28.39,79.43,SO2,50,54,51
A2652,L213,India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,PM2.5,10,44,29
A2653,L213,India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,PM10,26,236,66
A2654,L213,India,31-05-2026,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",28.41,77.85,NH3,7,15,11
A2655,L215,India,31-05-2026,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",28.69,77.49,CO,12,24,19
A2656,L215,India,31-05-2026,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",28.65,77.36,PM2.5,17,64,39
A2657,L206,India,31-05-2026,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.54,88.34,PM10,76,106,89
A2658,L206,India,31-05-2026,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",22.54,88.34,SO2,6,11,8
A2659,L207,India,31-05-2026,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.69,88.42,PM10,40,78,56
A2660,L207,India,31-05-2026,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",26.69,88.42,CO,15,82,25
A2661,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.54,80.59,CO,18,35,20
A2662,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB",16.49,80.7,SO2,14,24,19
A2663,L2,India,31-05-2026,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,PM2.5,37,138,67
A2664,L2,India,31-05-2026,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3,CO,4,44,22
A2665,L3,India,31-05-2026,Arunachal Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",27.1,93.68,OZONE,6,7,6
A2666,L4,India,31-05-2026,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.07,91.87,PM2.5,97,314,165
A2667,L4,India,31-05-2026,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.07,91.87,NO2,5,9,8
A2668,L5,India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,PM10,18,60,40
A2669,L5,India,31-05-2026,Assam,Guwahati,"IITG, Guwahati - PCBA",26.2,91.7,OZONE,1,18,11
A2670,L5,India,31-05-2026,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.11,91.59,CO,18,48,28
A2671,L5,India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,PM2.5,0,0,0
A2672,L5,India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,NO2,0,0,0
A2673,L5,India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,NH3,0,0,0
A2674,L5,India,31-05-2026,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.19,91.74,OZONE,13,22,19
A2675,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.75,76.76,SO2,4,9,6
A2676,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",21.19,81.34,PM2.5,11,40,24
A2677,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.22,81.41,PM2.5,0,0,0
A2678,L19,India,31-05-2026,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.22,81.41,PM10,0,0,0
A2679,L228,India,31-05-2026,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.09,82.14,CO,12,53,17
A2680,L20,India,31-05-2026,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.37,82.75,PM2.5,6,25,14
A2681,L20,India,31-05-2026,Chhattisgarh,Korba,"Rampur, Korba - CECB",22.37,82.75,CO,8,45,28
A2682,L21,India,31-05-2026,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.13,83.48,CO,23,62,31
A2683,L21,India,31-05-2026,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.13,83.48,OZONE,3,37,10
A2684,L22,India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,PM2.5,0,0,0
A2685,L22,India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,NO2,0,0,0
A2686,L22,India,31-05-2026,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.19,83.52,NH3,0,0,0
A2687,L6,India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,NO2,12,24,17
A2688,L6,India,31-05-2026,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.26,81.58,CO,17,34,23
A2689,L39,India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,NO2,7,8,8
A2690,L39,India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,SO2,3,16,9
A2691,L39,India,31-05-2026,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.76,84.37,CO,100,104,102
A2692,L40,India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,PM10,22,121,61
A2693,L40,India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,NO2,10,16,13
A2694,L40,India,31-05-2026,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.43,86.14,NH3,15,17,16
A2695,L41,India,31-05-2026,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.8,84.52,SO2,10,19,15
A2696,L42,India,31-05-2026,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.25,86.99,OZONE,17,20,18
A2697,L42,India,31-05-2026,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.27,87.01,OZONE,3,98,23
A2698,L229,India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,SO2,6,7,6
A2699,L229,India,31-05-2026,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.2,85.51,CO,0,0,0
A2700,L43,India,31-05-2026,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.78,84.74,PM10,103,103,103
A2701,L43,India,31-05-2026,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",25.78,84.74,SO2,20,22,21
A2702,L9,India,31-05-2026,Bihar,Munger,"Town Hall, Munger - BSPCB",25.38,86.47,CO,12,21,16
A2703,L10,India,31-05-2026,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11,85.4,CO,15,64,24
A2704,L11,India,31-05-2026,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.59,85.04,PM2.5,23,32,28
A2705,L11,India,31-05-2026,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.59,85.23,CO,30,103,83
A2706,L11,India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,PM2.5,38,130,73
A2707,L11,India,31-05-2026,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.61,85.13,NO2,1,2,1
A2708,L11,India,31-05-2026,Bihar,Patna,"Muradpur, Patna - BSPCB",25.62,85.15,PM2.5,72,81,76
A2709,L11,India,31-05-2026,Bihar,Patna,"Muradpur, Patna - BSPCB",25.62,85.15,OZONE,4,94,31
A2710,L11,India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,PM10,33,80,63
A2711,L11,India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,NH3,2,3,3
A2712,L11,India,31-05-2026,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.6,85.11,OZONE,23,36,29
A2713,L11,India,31-05-2026,Bihar,Patna,"Samanpura, Patna - BSPCB",25.6,85.09,PM2.5,44,122,74
A2714,L6,India,31-05-2026,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.24,81.71,NO2,3,30,13
A2715,L6,India,31-05-2026,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.37,81.66,NH3,3,3,3
A2716,L6,India,31-05-2026,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",21.37,81.66,CO,17,24,17
A2717,L7,India,31-05-2026,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",22.07,83.34,CO,0,0,0
A2718,L8,India,31-05-2026,Delhi,Delhi,"Alipur, Delhi - DPCC",28.82,77.15,NH3,12,17,13
A2719,L8,India,31-05-2026,Delhi,Delhi,"Alipur, Delhi - DPCC",28.82,77.15,OZONE,8,36,21
A2720,L8,India,31-05-2026,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.65,77.32,OZONE,13,13,13
A2721,L8,India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,PM10,36,287,89
A2722,L8,India,31-05-2026,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",28.7,77.18,NO2,9,58,27
A2723,L8,India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,PM10,42,143,86
A2724,L8,India,31-05-2026,Delhi,Delhi,"Aya Nagar, Delhi - IITM",28.47,77.11,OZONE,21,71,39
A2725,L8,India,31-05-2026,Delhi,Delhi,"Bawana, Delhi - DPCC",28.78,77.05,PM2.5,0,0,0
A2726,L27,India,31-05-2026,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.37,87.12,NO2,5,6,6
A2727,L27,India,31-05-2026,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.37,87.12,CO,56,58,57
A2728,L28,India,31-05-2026,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03,85.42,NH3,3,3,3
A2729,L28,India,31-05-2026,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.03,85.42,CO,35,44,40
A2730,L29,India,31-05-2026,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.89,86.59,NO2,5,9,7
A2731,L29,India,31-05-2026,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",25.89,86.59,NH3,4,4,4
A2732,L30,India,31-05-2026,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.86,85.78,NO2,8,9,8
A2733,L30,India,31-05-2026,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.86,85.78,NH3,1,2,1
A2734,L31,India,31-05-2026,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.95,84,OZONE,10,38,20
A2735,L18,India,31-05-2026,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.74,76.78,NO2,4,24,12
A2736,L233,India,31-05-2026,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.47,78.82,PM2.5,38,47,45
A2737,L13,India,31-05-2026,Andhra Pradesh,Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB",16.19,81.13,NO2,7,37,18
A2738,L14,India,31-05-2026,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",14.44,79.97,PM10,63,155,115
A2739,L16,India,31-05-2026,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,NH3,2,3,2
A2740,L16,India,31-05-2026,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35,OZONE,21,68,27
A2741,L17,India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,NO2,28,30,29
A2742,L17,India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,CO,18,24,20
A2743,L17,India,31-05-2026,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.62,79.41,OZONE,41,42,41
A2744,L1,India,31-05-2026,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",16.54,80.59,PM10,0,0,0
A2745,L44,India,31-05-2026,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",16.52,80.52,NO2,20,39,28
A2746,L45,India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,SO2,9,16,12
A2747,L45,India,31-05-2026,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",14.68,77.59,CO,26,50,42
A2748,L234,India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,PM10,43,79,54
A2749,L234,India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,CO,13,16,14
A2750,L234,India,31-05-2026,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.2,79.1,OZONE,61,61,61
A2751,L232,India,31-05-2026,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",16.71,81.09,NO2,14,36,22
A2752,L12,India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,NO2,24,56,36
A2753,L12,India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,SO2,10,18,12
A2754,L12,India,31-05-2026,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",16.32,80.41,CO,14,39,26
A2755,L33,India,31-05-2026,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.35,92.68,SO2,4,13,10
A2756,L33,India,31-05-2026,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.35,92.68,OZONE,4,12,10
A2757,L35,India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,SO2,4,7,6
A2758,L35,India,31-05-2026,Assam,Silchar,"Tarapur, Silchar - PCBA",24.83,92.8,CO,18,34,27
A2759,L36,India,31-05-2026,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.99,94.64,CO,14,30,21
A2760,L36,India,31-05-2026,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.99,94.64,OZONE,7,59,30
A2761,L37,India,31-05-2026,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.15,87.45,NH3,5,5,5
A2762,L37,India,31-05-2026,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.15,87.45,CO,10,34,15
A2763,L23,India,31-05-2026,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.79,84.99,OZONE,32,124,60
A2764,L23,India,31-05-2026,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.76,84.98,PM10,32,57,45
A2765,L231,India,31-05-2026,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.7,85.25,PM2.5,42,143,103
A2766,L24,India,31-05-2026,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.56,87.55,OZONE,4,59,33
A2767,L26,India,31-05-2026,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.31,84.53,PM2.5,27,318,78
A2768,L53,India,31-05-2026,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",28.42,77.15,PM2.5,9,83,41
A2769,L53,India,31-05-2026,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM",28.42,77.15,PM10,45,212,75
A2770,L53,India,31-05-2026,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",28.42,77.07,CO,8,27,20
A2771,L54,India,31-05-2026,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",29.14,75.74,PM10,60,104,85
A2772,L54,India,31-05-2026,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",29.14,75.74,CO,49,52,50
A2773,L55,India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,NH3,5,7,6
A2774,L55,India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,CO,5,111,56
A2775,L55,India,31-05-2026,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",29.8,76.42,OZONE,4,21,15
A2776,L56,India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,PM10,46,125,80
A2777,L56,India,31-05-2026,Haryana,Karnal,"Sector-12, Karnal - HSPCB",29.7,77,NH3,6,7,6
A2778,L237,India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,PM2.5,40,67,55
A2779,L237,India,31-05-2026,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",29.97,76.88,CO,14,26,19
A2780,L57,India,31-05-2026,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",27.9,76.99,SO2,25,27,26
A2781,L116,India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,PM2.5,30,208,96
A2782,L116,India,31-05-2026,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",28.36,76.94,NO2,19,82,36
A2783,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,SO2,17,24,20
A2784,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,CO,12,68,22
A2785,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,OZONE,56,187,81
A2786,L8,India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,NO2,7,29,11
A2787,L8,India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,NH3,1,7,4
A2788,L8,India,31-05-2026,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC",28.59,76.91,SO2,34,38,36
A2789,L8,India,31-05-2026,Delhi,Delhi,"Narela, Delhi - DPCC",28.82,77.1,CO,32,109,38
A2790,L8,India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,PM10,63,312,99
A2791,L8,India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,NO2,20,82,41
A2792,L8,India,31-05-2026,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.57,77.25,NH3,5,8,6
A2793,L8,India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,PM2.5,18,133,48
A2794,L8,India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,SO2,9,22,17
A2795,L8,India,31-05-2026,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.53,77.27,CO,28,62,36
A2796,L8,India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,NH3,6,11,9
A2797,L8,India,31-05-2026,Delhi,Delhi,"Patparganj, Delhi - DPCC",28.62,77.29,OZONE,11,64,29
A2798,L8,India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,NO2,13,52,26
A2799,L8,India,31-05-2026,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.67,77.13,CO,28,80,57
A2800,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",23.02,72.52,OZONE,23,61,36
A2801,L46,India,31-05-2026,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.08,72.63,NO2,8,32,16
A2802,L47,India,31-05-2026,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.61,73.01,NO2,31,32,31
A2803,L48,India,31-05-2026,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",21.76,72.14,OZONE,7,9,8
A2804,L49,India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,NO2,16,26,21
A2805,L49,India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,SO2,1,10,5
A2806,L49,India,31-05-2026,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.16,72.68,CO,10,48,34
A2807,L49,India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,PM2.5,14,42,30
A2808,L49,India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,SO2,3,5,4
A2809,L49,India,31-05-2026,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.24,72.69,OZONE,2,13,9
A2810,L49,India,31-05-2026,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.22,72.65,CO,20,40,26
A2811,L50,India,31-05-2026,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",23.59,72.37,NO2,8,18,14
A2812,L51,India,31-05-2026,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",22.41,73.1,NO2,1,53,17
A2813,L8,India,31-05-2026,Delhi,Delhi,"Burari Crossing, Delhi - IITM",28.73,77.2,NO2,8,27,15
A2814,L8,India,31-05-2026,Delhi,Delhi,"Cantonment Area, Delhi - DPCC ",28.59,77.13,SO2,2,4,3
A2815,L8,India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,PM10,33,129,69
A2816,L8,India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,NO2,14,92,37
A2817,L8,India,31-05-2026,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",28.62,77.27,SO2,6,9,8
A2818,L8,India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,NH3,6,12,8
A2819,L8,India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,SO2,31,39,34
A2820,L8,India,31-05-2026,Delhi,Delhi,"DTU, Delhi - CPCB",28.75,77.11,OZONE,19,25,20
A2821,L8,India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,PM2.5,0,0,0
A2822,L8,India,31-05-2026,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.5,77.26,SO2,0,0,0
A2823,L8,India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,PM10,47,440,132
A2824,L8,India,31-05-2026,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.57,77.07,OZONE,27,70,42
A2825,L8,India,31-05-2026,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",28.49,77.2,NO2,5,29,12
A2826,L8,India,31-05-2026,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.68,77.3,CO,60,94,68
A2827,L8,India,31-05-2026,Delhi,Delhi,"IIT Delhi, Delhi - IITM",28.54,77.19,PM2.5,6,87,40
A2828,L8,India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,PM2.5,23,74,42
A2829,L8,India,31-05-2026,Delhi,Delhi,"JNU, Delhi - DPCC",28.54,77.17,PM10,38,104,60
A2830,L8,India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,PM2.5,8,92,44
A2831,L8,India,31-05-2026,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73,77.17,OZONE,20,64,33
A2832,L8,India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,NO2,23,79,36
A2833,L8,India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,CO,22,111,47
A2834,L8,India,31-05-2026,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58,77.23,OZONE,11,80,27
A2835,L8,India,31-05-2026,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.61,77.24,PM10,29,271,73
A2836,L8,India,31-05-2026,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.61,77.24,NH3,0,0,0
A2837,L8,India,31-05-2026,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.61,77.03,PM2.5,0,0,0
A2838,L8,India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,PM10,40,111,66
A2839,L8,India,31-05-2026,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",28.62,77.19,SO2,28,35,31
A2840,L8,India,31-05-2026,Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.7,77.17,NO2,30,84,45
A2841,L46,India,31-05-2026,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.11,72.57,SO2,3,7,5
A2842,L46,India,31-05-2026,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23,72.59,OZONE,36,79,46
A2843,L46,India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,PM2.5,15,47,35
A2844,L46,India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,PM10,38,123,90
A2845,L46,India,31-05-2026,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.02,72.58,NH3,4,4,4
A2846,L46,India,31-05-2026,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.02,72.63,NH3,4,9,5
A2847,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,PM10,34,148,86
A2848,L46,India,31-05-2026,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.04,72.46,NO2,3,24,9
A2849,L58,India,31-05-2026,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",28.67,76.93,OZONE,22,27,24
A2850,L59,India,31-05-2026,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",28.34,77.32,OZONE,15,15,15
A2851,L60,India,31-05-2026,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.81,76.14,PM2.5,245,278,256
A2852,L60,India,31-05-2026,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",28.81,76.14,CO,11,13,12
A2853,L61,India,31-05-2026,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",28.59,76.27,NH3,5,8,6
